Year,State,County,Number Unemployed,Percent Unemployed,Number of Crimes,Total Labor Force,Coordinates,Crimes per Capita,Number Unemployed for Area Counties (50 Miles),Unemployed Percent for Area Counties (50 Miles),Number of Crimes for Area Counties (50 Miles),Crime Percent for Area Counties (50 Miles),Coordinates for Area Counties (50 Miles),Total Area Counties (50 Miles),Highest Unemployment in Area (50 Miles),Lowest Unemployment in Area (50 Miles),Highest Crime Rate in Area (50 Miles),Lowest Crime Rate in Area (50 Miles),Average Crime Rate (50 Miles),Average Unemployment Rate (50 Miles)
2010,NY,Bronx,69810.08333,11.975,40,582287.3333,"(40.8447819, -73.8648268)",7e-05,"[41443.5, 26617.0, 38445.58333, 33751.66667, 19632.41667, 7756.66667, 28762.75, 28873.33333, 13177.58333, 37961.41667, 69810.08333, 49316.58333, 14464.5, 3786.66667, 75648.83333, 11173.91667, 35200.16667]","[10.85833, 9.53333, 8.025, 9.56667, 7.4, 9.41667, 11.35833, 8.725, 7.6, 8.93333, 11.975, 7.13333, 7.975, 7.2, 8.58333, 7.45, 7.35833]","[51474, 29444, 25002, 31191, 11197, 3758, 26838, 30521, 9033, 30919, 40, 40354, 18107, 1844, 300, 9478, 29971]","[0.13472, 0.10547, 0.05224, 0.08844, 0.04228, 0.04569, 0.10599, 0.09236, 0.05207, 0.07283, 7e-05, 0.05836, 0.09988, 0.03506, 0.00034, 0.0632, 0.06261]","['(40.7947466, -74.2648829)', '(40.6595001, -74.2883536)', '(40.9262762, -74.07701)', '(40.7453199, -74.05351259999999)', '(40.8336038, -74.54632819999999)', '(41.1288481, -74.6868815)', '(41.1231647, -74.35874729999999)', '(40.2589455, -74.12399599999999)', '(40.5292099, -74.64004320000001)', '(40.4111363, -74.35874729999999)', '(40.8447819, -73.8648268)', '(40.6546145, -73.55941279999999)', '(41.3911653, -74.3118212)', '(41.4351069, -73.7948516)', '(40.7830603, -73.9712488)', '(41.1489458, -73.98300290000002)', '(41.1220194, -73.7948516)']",17,True,False,False,True,0.06538882352941176,8.770097058823529
2010,NY,Fulton,2768.41667,10.60833,3382,26105.0,"(43.1118737, -74.4994517)",0.12955,"[11247.41667, 2768.41667, 8563.91667, 2411.25, 246.16667, 2711.33333, 8137.75, 1420.33333, 2411.5, 6041.58333]","[6.96667, 10.60833, 7.65, 7.56667, 10.025, 8.60833, 6.89167, 8.91667, 10.09167, 7.65833]","[22068, 3382, 12429, 2292, 104, 2599, 6403, 933, 2336, 12074]","[0.13663, 0.12955, 0.11073, 0.07189, 0.04156, 0.08237, 0.05424, 0.05859, 0.09767, 0.1528]","['(42.57567969999999, -73.93598209999999)', '(43.1118737, -74.4994517)', '(43.2371798, -75.4344727)', '(42.5779779, -75.06111469999999)', '(43.4764406, -74.4056612)', '(43.1630587, -74.8741045)', '(43.0324245, -73.93598209999999)', '(42.65503349999999, -74.4994517)', '(42.915521, -74.4525627)', '(42.8493445, -73.98300290000002)']",10,True,False,False,False,0.09360299999999999,8.498334
2010,NY,Oswego,6268.1666700000005,10.65,6544,58885.75,"(43.482533, -76.17837390000001)",0.11112999999999999,"[1164.33333, 4202.25, 8563.91667, 6268.16667, 2954.75, 19024.33333, 4671.66667]","[9.14167, 8.86667, 7.65, 10.65, 8.30833, 8.03333, 9.31667]","[918, 3534, 12429, 6544, 2415, 25677, 4822]","[0.07197, 0.07451, 0.11073, 0.11113, 0.06786, 0.10834, 0.09585]","['(43.840112, -75.4344727)', '(43.2020024, -77.010385)', '(43.2371798, -75.4344727)', '(43.482533, -76.17837390000001)', '(42.98059749999999, -75.8069082)', '(43.026819, -76.17837390000001)', '(44.0607421, -75.9927652)']",7,True,False,True,False,0.09148428571428571,8.852381428571428
2010,NY,Clinton,3892.3333299999995,9.81667,3661,39700.91667,"(44.7904203, -73.6005824)",0.09221,"[3892.33333, 1996.0, 1579.25, 1103.91667, 4541.0, 286.33333]","[9.81667, 8.975, 5.71667, 7.61667, 4.8, 6.91667]","[3661, 1560, 2225, 734, 9922, 142]","[0.09221, 0.07013, 0.08037, 0.05063, 0.1049, 0.03435]","['(44.7904203, -73.6005824)', '(44.5926135, -74.3387798)', '(44.8429222, -72.9340443)', '(44.64334179999999, -72.6314026)', '(44.3959289, -72.9962431)', '(44.8595928, -73.2957299)']",6,True,False,False,False,0.07209833333333333,7.306946666666667
2010,NY,Niagara,10379.83333,9.60833,14252,107847.1667,"(43.3119496, -78.74762079999999)",0.13215,"[38712.91667, 2541.16667, 10379.83333, 1834.75]","[8.30833, 8.025, 9.60833, 9.58333]","[64987, 2923, 14252, 2059]","[0.13955, 0.09212, 0.13215, 0.10753]","['(42.9023958, -78.8661589)', '(42.9837843, -78.1564432)', '(43.3119496, -78.74762079999999)', '(43.4088624, -78.2020387)']",4,True,False,False,False,0.1178375,8.8812475
2010,NY,Steuben,4523.4166700000005,9.55,3833,47303.33333,"(42.321027, -77.3783789)",0.08102999999999999,"[902.5, 1345.41667, 3489.33333, 4191.83333, 4523.41667, 1840.91667, 2218.0, 822.25, 3370.41667, 2650.41667, 1677.58333]","[7.38333, 8.19167, 8.4, 7.43333, 9.55, 9.45833, 9.15, 9.11667, 6.16667, 8.09167, 8.325]","[942, 1146, 4167, 3990, 3833, 916, 1675, 385, 4974, 2255, 728]","[0.07703, 0.06978, 0.10018, 0.07078, 0.08103, 0.04708, 0.0691, 0.04258, 0.09082, 0.06884, 0.03605]","['(42.64308459999999, -77.1485163)', '(42.7651891, -76.8720961)', '(42.1362071, -76.7798172)', '(42.85098379999999, -77.2864879)', '(42.321027, -77.3783789)', '(42.64205200000001, -78.2020387)', '(42.3129816, -78.0195387)', '(42.3796425, -76.8720961)', '(42.4575747, -76.5488232)', '(42.7576923, -77.8367282)', '(41.76494659999999, -77.2864879)']",11,True,False,False,False,0.0684790909090909,8.29697
2010,NY,Chenango,2182.16667,9.21667,1954,23690.91667,"(42.4972314, -75.62080879999999)",0.08248,"[2119.91667, 8528.33333, 2411.25, 2954.75, 2182.16667, 2170.75, 1965.91667, 19024.33333, 3370.41667]","[7.99167, 8.71667, 7.56667, 8.30833, 9.21667, 8.85833, 8.76667, 8.03333, 6.16667]","[1120, 11998, 2292, 2415, 1954, 2133, 1479, 25677, 4974]","[0.04216, 0.12262, 0.07189, 0.06786, 0.08248, 0.08715, 0.06594, 0.10834, 0.09082]","['(42.1256317, -76.3637285)', '(42.1791865, -75.8533954)', '(42.5779779, -75.06111469999999)', '(42.98059749999999, -75.8069082)', '(42.4972314, -75.62080879999999)', '(42.5440918, -75.9927652)', '(42.2452081, -74.8741045)', '(43.026819, -76.17837390000001)', '(42.4575747, -76.5488232)']",9,True,False,False,False,0.08214,8.180556666666666
2010,OH,Huron,3998.3333299999995,13.225,780,30287.66667,"(41.1266687, -82.6483442)",0.02575,"[4530.83333, 2988.66667, 3998.33333, 5584.5, 13788.75, 3317.25, 6986.41667, 1974.66667, 2797.08333, 3517.5, 3167.66667, 1353.58333, 2694.41667, 7170.66667, 3576.83333]","[11.34167, 9.675, 13.225, 9.28333, 9.11667, 10.96667, 7.425, 11.39167, 12.41667, 11.93333, 11.90833, 11.11667, 12.85, 12.14167, 10.8]","[4224, 181, 780, 3682, 15357, 5799, 2036, 1099, 1296, 454, 1899, 78, 1681, 10669, 2911]","[0.10517, 0.00586, 0.02575, 0.06123, 0.10165, 0.19167, 0.02165, 0.0635, 0.05715, 0.01541, 0.07132, 0.00641, 0.0802, 0.18059, 0.08767]","['(41.4349882, -82.4752757)', '(40.459564, -82.3017728)', '(41.1266687, -82.6483442)', '(40.7588598, -81.9534815)', '(41.4116881, -82.12783999999999)', '(40.5518645, -83.12200740000002)', '(41.080133, -81.9534815)', '(40.5303751, -82.8007993)', '(41.6268435, -82.99316069999999)', '(41.1585179, -83.1649001)', '(40.9435588, -82.3017728)', '(40.8471492, -83.33618799999999)', '(40.8268068, -82.99316069999999)', '(40.7566723, -82.5185837)', '(41.3559092, -83.12200740000002)']",15,True,False,False,False,0.071682,11.039445333333333
2010,OH,Meigs,1470.4166699999998,14.633329999999999,783,10050.5,"(39.0874307, -81.9971108)",0.07791000000000001,"[1470.41667, 2232.33333, 3036.41667, 1603.91667, 916.0, 781.58333, 1636.58333, 1786.5, 2849.0, 3401.83333, 286.91667, 3497.5, 1301.83333, 751.33333, 3127.66667, 2001.16667, 407.25, 1401.75]","[14.63333, 13.39167, 10.625, 11.80833, 13.34167, 13.46667, 11.65833, 12.48333, 10.28333, 11.425, 12.5, 8.9, 11.525, 13.63333, 7.21667, 7.58333, 13.975, 11.39167]","[783, 730, 3561, 2485, 403, 791, 1675, 879, 2244, 1741, 89, 3960, 904, 212, 3946, 1391, 74, 428]","[0.07791, 0.04385, 0.12439, 0.18292, 0.0587, 0.13647, 0.11934, 0.06147, 0.081, 0.05843, 0.03883, 0.10064, 0.08013, 0.03847, 0.09115, 0.05271, 0.02546, 0.03476]","['(39.0874307, -81.9971108)', '(39.7641353, -82.25832969999999)', '(39.30303079999999, -82.12783999999999)', '(38.8619254, -82.34518899999999)', '(39.6521907, -81.8224362)', '(39.2875595, -82.5185837)', '(39.4909358, -82.4752757)', '(39.0060382, -82.6483442)', '(38.6232686, -82.5185837)', '(39.4626397, -81.47183869999999)', '(39.04360930000001, -81.38393260000001)', '(39.2154345, -81.47183869999999)', '(38.7553693, -81.9971108)', '(38.7564882, -81.42789839999999)', '(38.43919270000001, -82.25832969999999)', '(38.4991939, -81.909826)', '(38.857973, -81.1196075)', '(38.8139943, -81.64734399999999)']",18,True,False,False,False,0.07814611111111111,11.65787
2010,OH,Noble,835.5833299999999,15.96667,112,5222.0833299999995,"(39.7465639, -81.42789839999999)",0.02145,"[835.58333, 2232.33333, 3036.41667, 817.41667, 916.0, 3780.25, 2404.33333, 903.91667, 2212.25, 5239.41667, 5180.66667, 3401.83333, 286.91667, 3497.5, 405.75, 822.58333, 417.41667, 1419.16667, 310.08333]","[15.96667, 13.39167, 10.625, 12.25833, 13.34167, 11.29167, 12.75, 12.48333, 12.65833, 12.58333, 11.25, 11.425, 12.5, 8.9, 11.41667, 11.74167, 9.725, 9.66667, 10.55833]","[112, 730, 3561, 227, 403, 279, 2149, 468, 1365, 6329, 1906, 1741, 89, 3960, 49, 49, 277, 1347, 15]","[0.02145, 0.04385, 0.12439, 0.034, 0.0587, 0.00834, 0.11397, 0.06464, 0.07813, 0.15194, 0.04137, 0.05843, 0.03883, 0.10064, 0.0138, 0.00698, 0.06449, 0.09176, 0.00511]","['(39.7465639, -81.42789839999999)', '(39.7641353, -82.25832969999999)', '(39.30303079999999, -82.12783999999999)', '(39.7199038, -81.0754657)', '(39.6521907, -81.8224362)', '(40.0325848, -80.89865019999999)', '(40.0731129, -81.42789839999999)', '(40.3340479, -81.1196075)', '(40.27358230000001, -81.9534815)', '(39.9478393, -81.9534815)', '(40.3978972, -81.42789839999999)', '(39.4626397, -81.47183869999999)', '(39.04360930000001, -81.38393260000001)', '(39.2154345, -81.47183869999999)', '(39.4977025, -80.8543847)', '(39.5655978, -80.6770787)', '(39.1822303, -81.0312989)', '(39.8926818, -80.6770787)', '(39.3761707, -81.1416691)']",19,True,False,False,False,0.05899052631578947,11.817544210526316
2010,OH,Shelby,3105.08333,12.43333,2660,24971.0,"(40.3689335, -84.2278796)",0.10652,"[1132.5, 1653.66667, 1532.66667, 5567.0, 7529.58333, 3042.08333, 2757.0, 6035.16667, 2235.91667, 7825.16667, 1733.5, 1889.41667, 2466.33333, 1800.83333, 3105.08333, 2460.75, 1806.58333, 2306.0, 30150.25]","[10.65, 10.075, 11.76667, 10.69167, 11.025, 11.25, 11.8, 11.08333, 8.39167, 9.525, 11.20833, 8.48333, 11.01667, 9.31667, 12.43333, 10.01667, 12.075, 11.55833, 11.375]","[661, 218, 1107, 8193, 13285, 1274, 2620, 3901, 1410, 8826, 1642, 1444, 1427, 270, 2660, 484, 1433, 1134, 39884]","[0.0622, 0.01329, 0.08503, 0.15753, 0.19461, 0.0471, 0.11223, 0.07171, 0.05289, 0.10753, 0.10608, 0.06468, 0.06375, 0.01397, 0.10652, 0.01971, 0.09583, 0.05676, 0.1503]","['(40.4465288, -85.02334599999999)', '(40.7249237, -84.8984775)', '(40.12045320000001, -85.02334599999999)', '(40.769946, -84.14351359999999)', '(39.8912092, -83.67739279999999)', '(40.1056572, -84.68974949999999)', '(40.38996789999999, -83.8473015)', '(40.081473, -84.1857115)', '(40.36163820000001, -83.33618799999999)', '(39.697399, -83.8897057)', '(40.704961, -83.67739279999999)', '(40.59405479999999, -84.68974949999999)', '(39.7778251, -84.68974949999999)', '(41.0540759, -84.1857115)', '(40.3689335, -84.2278796)', '(40.5781556, -84.3542049)', '(40.871234, -84.56414699999999)', '(40.10258169999999, -83.804868)', '(39.7620028, -84.3542049)']",19,True,False,False,False,0.08324842105263158,10.723245789473685
2010,OH,Highland,3316.16667,17.25,2679,19185.33333,"(39.2228606, -83.5070203)",0.13964000000000001,"[770.83333, 887.5, 452.91667, 1717.91667, 4068.0, 1894.83333, 2809.66667, 7529.58333, 7825.16667, 4347.66667, 9927.16667, 3277.25, 1952.41667, 1786.5, 1864.91667, 10852.16667, 3316.16667, 2761.58333]","[13.79167, 11.225, 11.38333, 14.825, 11.925, 15.94167, 13.28333, 11.025, 9.525, 13.325, 9.01667, 17.0, 13.09167, 12.48333, 9.025, 10.33333, 17.25, 10.56667]","[161, 1427, 240, 1025, 8818, 571, 1021, 13285, 8826, 7574, 6138, 1796, 2130, 879, 1812, 11952, 2679, 4611]","[0.02881, 0.18082, 0.06028, 0.08847, 0.25871, 0.04806, 0.04833, 0.19461, 0.10753, 0.23228, 0.05574, 0.0933, 0.14292, 0.06147, 0.08768, 0.11403, 0.13964, 0.17667]","['(38.5079686, -83.3789389)', '(38.6194103, -83.8897057)', '(38.7117016, -84.05902900000001)', '(39.0713471, -83.03613759999999)', '(39.3584253, -82.99316069999999)', '(38.8907822, -83.5070203)', '(38.9092089, -83.8473015)', '(39.8912092, -83.67739279999999)', '(39.697399, -83.8897057)', '(38.861065, -82.99316069999999)', '(39.4241422, -84.1857115)', '(39.4067432, -83.8473015)', '(39.5919809, -83.46435509999999)', '(39.0060382, -82.6483442)', '(39.9154985, -83.3789389)', '(39.0928449, -84.1857115)', '(39.2228606, -83.5070203)', '(39.687828, -82.99316069999999)']",18,True,False,False,False,0.11774166666666666,12.500926111111111
2010,OH,Trumbull,13209.83333,13.233329999999999,14451,99834.08333,"(41.3064984, -80.7214417)",0.14475,"[21651.25, 3366.08333, 29814.33333, 9353.0, 13487.66667, 13209.83333, 6268.33333, 6662.0, 7348.33333, 5110.91667, 2246.25, 3948.16667, 3981.83333]","[11.29167, 6.875, 10.6, 10.30833, 11.71667, 13.23333, 12.95, 12.6, 8.59167, 9.525, 8.49167, 9.46667, 9.23333]","[19602, 1324, 39202, 6081, 10630, 14451, 895, 432, 6165, 1654, 1530, 2739, 4303]","[0.10216, 0.02703, 0.13926, 0.06704, 0.09236, 0.14475, 0.01849, 0.00817, 0.07201, 0.03084, 0.05789, 0.06569, 0.09976]","['(40.8684676, -81.2518833)', '(41.4641521, -81.20781640000001)', '(41.0918991, -81.5596427)', '(41.1887572, -81.2518833)', '(40.9871753, -80.7214417)', '(41.3064984, -80.7214417)', '(41.9396982, -80.7214417)', '(40.7902581, -80.7657804)', '(40.6367812, -80.365865)', '(41.2619821, -80.1875065)', '(41.3896611, -79.8296743)', '(41.6661391, -80.2767327)', '(40.957855, -80.365865)']",13,True,False,True,False,0.07118846153846153,10.375641538461538
2010,OH,Jefferson,4818.4166700000005,14.45,3294,33335.33333,"(40.38717219999999, -80.7657804)",0.09881000000000001,"[21651.25, 817.41667, 3780.25, 1868.5, 2404.33333, 903.91667, 13487.66667, 4818.41667, 6662.0, 5180.66667, 7348.33333, 3981.83333, 48201.58333, 8515.08333, 1732.91667, 1244.83333, 1717.91667, 1419.16667]","[11.29167, 12.25833, 11.29167, 12.98333, 12.75, 12.48333, 11.71667, 14.45, 12.6, 11.25, 8.59167, 9.23333, 7.575, 8.08333, 7.94167, 11.39167, 12.10833, 9.66667]","[19602, 227, 279, 316, 2149, 468, 10630, 3294, 432, 1906, 6165, 4303, 54832, 4919, 519, 445, 42, 1347]","[0.10216, 0.034, 0.00834, 0.02199, 0.11397, 0.06464, 0.09236, 0.09881, 0.00817, 0.04137, 0.07201, 0.09976, 0.0862, 0.04672, 0.02378, 0.04076, 0.00296, 0.09176]","['(40.8684676, -81.2518833)', '(39.7199038, -81.0754657)', '(40.0325848, -80.89865019999999)', '(40.5328331, -81.0754657)', '(40.0731129, -81.42789839999999)', '(40.3340479, -81.1196075)', '(40.9871753, -80.7214417)', '(40.38717219999999, -80.7657804)', '(40.7902581, -80.7657804)', '(40.3978972, -81.42789839999999)', '(40.6367812, -80.365865)', '(40.957855, -80.365865)', '(40.4450813, -80.0087746)', '(40.1367719, -80.1875065)', '(40.1111311, -80.610489)', '(40.2697757, -80.5660657)', '(40.5123559, -80.5660657)', '(39.8926818, -80.6770787)']",18,True,False,False,False,0.05832,10.981481666666667
2010,OK,Kay,1930.75,9.225,3597,20938.0,"(36.8234478, -97.179026)",0.17179,"[1352.66667, 1061.83333, 1930.75, 115.33333, 355.0, 2114.33333, 699.66667, 1572.08333]","[7.84167, 8.875, 9.225, 4.48333, 6.75833, 5.74167, 9.10833, 5.525]","[2483, 1122, 3597, 101, 324, 4995, 540, 4986]","[0.14387, 0.09383, 0.17179, 0.03925, 0.06172, 0.13547, 0.07036, 0.17483]","['(37.2660235, -96.9209135)', '(37.2236052, -97.6114217)', '(36.8234478, -97.179026)', '(36.79093, -97.69822719999999)', '(36.4799034, -97.179026)', '(36.1449988, -97.0068393)', '(36.2918339, -96.7065914)', '(36.4361392, -97.87216)']",8,True,False,False,False,0.11139,7.19479125
2010,OK,Adair,936.66667,10.50833,839,8905.41667,"(35.9127307, -94.645035)",0.09421,"[7121.58333, 2327.25, 6702.91667, 936.66667, 1593.58333, 2391.41667, 1489.25, 1370.66667, 2461.25, 1737.33333]","[6.63333, 8.23333, 6.51667, 10.50833, 8.81667, 6.78333, 7.66667, 7.98333, 8.24167, 9.60833]","[9441, 3511, 8820, 839, 1748, 2651, 2134, 1501, 5186, 1891]","[0.08813, 0.12396, 0.08574, 0.09421, 0.09652, 0.07517, 0.10964, 0.08736, 0.17361, 0.10447]","['(36.2661518, -94.479976)', '(35.5762761, -94.315422)', '(35.9307703, -94.15137639999999)', '(35.9127307, -94.645035)', '(36.2322429, -95.3102505)', '(35.91923970000001, -95.51973939999999)', '(35.8994729, -94.976654)', '(36.4263135, -94.81059549999999)', '(35.7111198, -95.3102505)', '(35.5155322, -94.7691586)']",10,True,False,False,False,0.103881,8.099166
2010,OK,Greer,167.58333000000002,7.65,146,2190.25,"(34.9338651, -99.456155)",0.06666,"[167.58333, 260.41667, 77.08333, 595.91667, 678.5, 211.5, 332.16667, 81.75, 178.41667]","[7.65, 6.04167, 5.85, 5.78333, 5.925, 6.21667, 6.075, 4.58333, 5.64167]","[146, 403, 175, 467, 1712, 411, 241, 76, 228]","[0.06666, 0.09337, 0.13314, 0.04517, 0.14932, 0.12066, 0.04415, 0.04231, 0.07221]","['(34.9338651, -99.456155)', '(34.9742541, -98.92453429999999)', '(34.7305114, -99.8124935)', '(35.2687266, -99.634135)', '(34.5834576, -99.456155)', '(34.4478348, -98.92453429999999)', '(35.3234027, -98.92453429999999)', '(35.616176, -99.634135)', '(34.5257527, -100.1703257)']",9,True,False,False,False,0.08522111111111111,5.974074444444445
2010,OK,Blaine,287.25,6.46667,241,4473.25,"(35.8825489, -98.3964938)",0.05388,"[120.58333, 1120.83333, 197.83333, 287.25, 729.08333, 332.16667, 3098.33333, 1572.08333, 374.08333]","[5.20833, 5.66667, 5.025, 6.46667, 5.15, 6.075, 5.15833, 5.525, 5.05833]","[32, 1373, 377, 241, 1054, 241, 3103, 4986, 309]","[0.01386, 0.06933, 0.09567, 0.05388, 0.07446, 0.04415, 0.05165, 0.17483, 0.04187]","['(36.017265, -98.92453429999999)', '(35.9404623, -97.5247243)', '(36.3479671, -98.5281613)', '(35.8825489, -98.3964938)', '(35.6710818, -98.92453429999999)', '(35.3234027, -98.92453429999999)', '(35.5593784, -98.04651849999999)', '(36.4361392, -97.87216)', '(35.9181468, -97.87216)']",9,True,False,False,False,0.06885555555555556,5.481481111111111
2010,OK,Johnston,388.0,10.35,198,3747.0,"(34.2855117, -96.62106109999999)",0.05284,"[209.16667, 271.91667, 511.83333, 1141.58333, 1503.66667, 390.41667, 388.0, 468.83333, 1095.83333, 4869.08333]","[9.11667, 5.69167, 10.00833, 6.16667, 7.10833, 6.175, 10.35, 7.2, 6.175, 8.175]","[217, 256, 565, 2810, 4407, 523, 198, 457, 2474, 7796]","[0.0946, 0.05364, 0.11051, 0.15186, 0.20801, 0.08276, 0.05284, 0.07018, 0.13952, 0.13105]","['(34.568577, -96.2800864)', '(33.985839, -97.2221421)', '(34.4509901, -95.9832577)', '(33.902127, -96.3226072)', '(34.1996254, -97.35165579999999)', '(34.4383273, -97.0498442)', '(34.2855117, -96.62106109999999)', '(34.0103349, -96.79223549999999)', '(34.7685043, -96.663812)', '(33.7062406, -96.663812)']",10,True,False,False,True,0.109497,7.616667
2010,OK,Mcintosh,810.5833299999999,10.95,975,7402.5833299999995,"(35.3466151, -95.6457951)",0.13171,"[607.75, 467.58333, 459.25, 2391.41667, 810.58333, 2461.25, 425.66667, 1652.08333, 1545.41667]","[10.89167, 9.76667, 10.05, 6.78333, 10.95, 8.24167, 9.775, 9.78333, 8.16667]","[749, 326, 354, 2651, 975, 5186, 597, 1006, 2835]","[0.13444, 0.06808, 0.07739, 0.07517, 0.13171, 0.17361, 0.13712, 0.05957, 0.14976]","['(35.1380279, -96.3226072)', '(35.2393825, -95.1015225)', '(34.835035, -95.3102505)', '(35.91923970000001, -95.51973939999999)', '(35.3466151, -95.6457951)', '(35.7111198, -95.3102505)', '(35.4878871, -96.3226072)', '(35.6795873, -95.9832577)', '(34.9879281, -95.81428849999999)']",9,True,False,False,False,0.11187222222222222,9.378704444444445
2010,OK,Stephens,1560.6666699999998,7.825,3403,19980.91667,"(34.5203466, -97.87216)",0.17031,"[821.66667, 1659.66667, 1503.66667, 200.91667, 913.91667, 390.41667, 956.66667, 2963.0, 1560.66667, 201.75]","[6.94167, 6.53333, 7.10833, 6.69167, 7.50833, 6.175, 5.575, 5.75, 7.825, 7.51667]","[1195, 3137, 4407, 102, 1491, 523, 1620, 13143, 3403, 96]","[0.10099, 0.1235, 0.20801, 0.0339, 0.1226, 0.08276, 0.0943, 0.25522, 0.17031, 0.03581]","['(35.10556, -98.3088441)', '(35.0472662, -97.87216)', '(34.1996254, -97.35165579999999)', '(34.309094, -98.3964938)', '(34.7289063, -97.35165579999999)', '(34.4383273, -97.0498442)', '(35.0282316, -97.4814163)', '(34.6612778, -98.3964938)', '(34.5203466, -97.87216)', '(34.1672949, -97.87216)']",10,True,False,False,False,0.12274,6.7625
2010,OK,Woodward,644.5833299999999,6.8916699999999995,1128,9354.75,"(36.413792, -99.3673084)",0.12057999999999999,"[120.58333, 109.91667, 197.83333, 181.91667, 84.41667, 644.58333]","[5.20833, 5.325, 5.025, 4.24167, 4.51667, 6.89167]","[32, 102, 377, 283, 26, 1128]","[0.01386, 0.04948, 0.09567, 0.06598, 0.01393, 0.12058]","['(36.017265, -98.92453429999999)', '(36.2920072, -99.8124935)', '(36.3479671, -98.5281613)', '(36.7181862, -98.7481167)', '(36.8203755, -99.634135)', '(36.413792, -99.3673084)']",6,True,False,True,False,0.05991666666666667,5.20139
2010,OR,Linn,7320.8333299999995,12.825,4417,57071.416670000006,"(44.4099768, -122.53401)",0.07739,"[19647.83333, 7320.83333, 3202.16667, 17323.75]","[11.025, 12.825, 7.10833, 11.15833]","[25083, 4417, 3436, 9842]","[0.14068, 0.07739, 0.07623, 0.06335]","['(43.9610092, -122.6618227)', '(44.4099768, -122.53401)', '(44.6281686, -123.3873877)', '(44.8446393, -122.5927411)']",4,True,False,False,False,0.0894125,10.529164999999999
2010,OR,Union,1290.1666699999998,10.33333,1100,12486.33333,"(45.2334122, -118.0410627)",0.0881,"[755.16667, 1290.16667]","[10.29167, 10.33333]","[461, 1100]","[0.06263, 0.0881]","['(44.7652304, -117.67692)', '(45.2334122, -118.0410627)']",2,True,False,True,False,0.075365,10.3125
2010,OR,Douglas,6694.25,13.983329999999999,4790,47878.08333,"(43.1260694, -123.2492364)",0.10005,"[3524.75, 6694.25]","[12.70833, 13.98333]","[3886, 4790]","[0.14009, 0.10005]","['(43.242897, -124.105737)', '(43.1260694, -123.2492364)']",2,True,False,False,True,0.12007,13.34583
2010,OR,Lincoln,2437.83333,11.04167,2927,22116.58333,"(44.609549, -123.9423591)",0.13234,"[3537.33333, 3202.16667, 2437.83333]","[9.74167, 7.10833, 11.04167]","[2098, 3436, 2927]","[0.05766, 0.07623, 0.13234]","['(44.9266528, -123.4919256)', '(44.6281686, -123.3873877)', '(44.609549, -123.9423591)']",3,True,False,True,False,0.08874333333333334,9.297223333333333
